,text,xmin,xmax,negative,neutral,positive
1619,"“I really don’t know what to say.
",43.843999999999994,45.33388245059375,0.5362780094146729,0.4374973773956299,0.02622457593679428
1620,"I have a fairly long list at present.”
",45.53767352002785,47.711444927324955,0.07471008598804474,0.8093030452728271,0.11598683148622513
1621,"“Oh, Anstruther would do your work for you.
",48.419999999999995,50.716,0.05607852712273598,0.5089131593704224,0.43500828742980957
1622,"You have been looking a little pale lately.
",51.172,52.876,0.4383760690689087,0.5230381488800049,0.038585737347602844
1623,"I think that the change would do you good, and you are always so interested in Mr. Sherlock Holmes’ cases.”
",53.37199999999999,59.01052755483799,0.008052441291511059,0.12330962717533112,0.8686378598213196
1624,"“I should be ungrateful if I were not, seeing what I gained through one of them,” I answered.
",60.428,65.3265178045018,0.18628144264221191,0.6419243812561035,0.17179425060749054
1625,"“But if I am to go, I must pack at once, for I have only half an hour.”
",65.96053446496344,69.428,0.020852146670222282,0.8348004817962646,0.14434736967086792
1626,"My experience of camp life in Afghanistan had at least had the effect of making me a prompt and ready traveller.
",70.964,77.244,0.1339419037103653,0.8068047761917114,0.059253375977277756
1627,"My wants were few and simple, so that in less than the time stated I was in a cab with my valise, rattling away to Paddington Station.
",78.156,86.18,0.2402418553829193,0.7040252685546875,0.055732857435941696
1628,"Sherlock Holmes was pacing up and down the platform, his tall, gaunt figure made even gaunter and taller by his long grey travelling-cloak and close-fitting cloth cap.
",87.18000000000002,98.1348361130012,0.012445264495909214,0.7869167923927307,0.20063789188861847
1629,"“It is really very good of you to come, Watson,” said he.
",99.33200000000002,102.196,0.0029497426003217697,0.03375645726919174,0.9632937908172607
1630,"“It makes a considerable difference to me, having someone with me on whom I can thoroughly rely.
",102.69200000000002,108.07600000000001,0.01931699737906456,0.43996477127075195,0.5407182574272156
1631,"Local aid is always either worthless or else biased.
",108.98800000000001,112.7327967318448,0.9027509093284607,0.09018004685640335,0.007069013547152281
1632,"If you will keep the two corner seats I shall get the tickets.”
",113.30800000000002,116.51425324245538,0.015482921153306961,0.8477786779403687,0.1367383748292923
1633,"We had the carriage to ourselves save for an immense litter of papers which Holmes had brought with him.
",117.43600000000002,122.76400000000001,0.03597257286310196,0.7442886829376221,0.21973878145217896
1634,"Among these he rummaged and read, with intervals of note-taking and of meditation, until we were past Reading.
",123.50000000000001,129.9,0.011546557769179344,0.9143849611282349,0.07406841218471527
1635,"Then he suddenly rolled them all into a gigantic ball and tossed them up onto the rack.
",130.42000000000002,135.9176478726227,0.1697351187467575,0.7479848861694336,0.08227995038032532
1636,"“Have you heard anything of the case?” he asked.
",136.90800000000002,139.6085305745959,0.03220584988594055,0.9368263483047485,0.03096783719956875
1637,"“Not a word.
",140.164,140.98978115631593,0.1373482048511505,0.8025226593017578,0.06012912839651108
1638,"I have not seen a paper for some days.”
",141.21621567790936,143.1449093298007,0.04270637035369873,0.8032264113426208,0.154067263007164
1639,"“The London press has not had very full accounts.
",143.908,147.03958310120802,0.03236072137951851,0.9364402890205383,0.031199056655168533
1640,"I have just been looking through all the recent papers in order to master the particulars.
",147.524,151.492,0.030571725219488144,0.9141637682914734,0.05526451766490936
1641,"It seems, from what I gather, to be one of those simple cases which are so extremely difficult.”
",152.15599999999998,157.61407525962204,0.6654466390609741,0.31196510791778564,0.022588226944208145
1642,"“That sounds a little paradoxical.”
",158.43599999999998,159.99599999999998,0.34492412209510803,0.6270638108253479,0.028012152761220932
1643,"“But it is profoundly true.
",160.804,163.03599999999997,0.293728232383728,0.5929725766181946,0.11329926550388336
1644,"Singularity is almost invariably a clue.
",163.76399999999998,166.516,0.050909895449876785,0.7082035541534424,0.2408865988254547
1645,"The more featureless and commonplace a crime is, the more difficult it is to bring it home.
",167.13199999999998,171.69199999999998,0.814497709274292,0.17577522993087769,0.009727087803184986
1646,"In this case, however, they have established a very serious case against the son of the murdered man.”
",172.36399999999998,178.24399999999997,0.46917611360549927,0.5151253938674927,0.015698526054620743
1647,"“It is a murder, then?”
",179.20399999999998,180.28399999999996,0.3178179860115051,0.6603900194168091,0.021792033687233925
1648,"“Well, it is conjectured to be so.
",181.06799999999998,183.3621476803506,0.045928023755550385,0.8198921084403992,0.13417986035346985
1649,"I shall take nothing for granted until I have the opportunity of looking personally into it.
",183.63386910626275,188.68399999999997,0.06362615525722504,0.4214159846305847,0.514957845211029
1650,"I will explain the state of things to you, as far as I have been able to understand it, in a very few words.
",189.404,195.24996006400661,0.099034883081913,0.8106309175491333,0.09033423662185669
1651,"“Boscombe Valley is a country district not very far from Ross, in Herefordshire.
",196.64399999999998,202.10799999999998,0.02418612502515316,0.9498079419136047,0.026005905121564865
1652,"The largest landed proprietor in that part is a Mr. John Turner, who made his money in Australia and returned some years ago to the old country.
",202.732,211.42,0.010529610328376293,0.6994267106056213,0.2900437116622925
1653,"One of the farms which he held, that of Hatherley, was let to Mr. Charles McCarthy, who was also an ex-Australian.
",212.196,220.06799999999998,0.06068490818142891,0.9133005738258362,0.026014557108283043
1654,"The men had known each other in the colonies, so that it was not unnatural that when they came to settle down they should do so as near each other as possible.
",220.748,228.98799999999997,0.2144569456577301,0.7210983633995056,0.06444466859102249
1655,"Turner was apparently the richer man, so McCarthy became his tenant but still remained, it seems, upon terms of perfect equality, as they were frequently together.
",229.916,239.80399999999997,0.025650350376963615,0.7303604483604431,0.24398919939994812
1656,"McCarthy had one son, a lad of eighteen, and Turner had an only daughter of the same age, but neither of them had wives living.
",240.916,249.212,0.17445214092731476,0.792219340801239,0.03332851454615593
1657,"They appear to have avoided the society of the neighbouring English families and to have led retired lives, though both the McCarthys were fond of sport and were frequently seen at the race-meetings of the neighbourhood.
",250.124,261.4588156878977,0.026881804689764977,0.8952820301055908,0.07783620804548264
1658,"McCarthy kept two servants﻿—a man and a girl.
",262.204,265.46000000000004,0.036795150488615036,0.9325347542762756,0.030670132488012314
1659,"Turner had a considerable household, some half-dozen at the least.
",266.076,269.97275369981145,0.028694944456219673,0.9045533537864685,0.06675171852111816
1660,"That is as much as I have been able to gather about the families.
",270.324,272.93751302989216,0.02193131297826767,0.7103263735771179,0.2677423357963562
1661,"Now for the facts.
",273.4583124295571,274.72634575048045,0.09502999484539032,0.7188060879707336,0.18616388738155365
1662,"“On June 3rd, that is, on Monday last, McCarthy left his house at Hatherley about three in the afternoon and walked down to the Boscombe Pool, which is a small lake formed by the spreading out of the stream which runs down the Boscombe Valley.
",275.516,290.4200000000001,0.021591944620013237,0.9548996090888977,0.023508423939347267
1663,"He had been out with his serving-man in the morning at Ross, and he had told the man that he must hurry, as he had an appointment of importance to keep at three.
",291.404,299.88400000000007,0.04130592942237854,0.8580868244171143,0.10060732066631317
1664,"From that appointment he never came back alive.
",301.036,304.66498972348137,0.8055031299591064,0.17778518795967102,0.016711680218577385
1665,"“From Hatherley Farmhouse to the Boscombe Pool is a quarter of a mile, and two people saw him as he passed over this ground.
",305.684,312.5400000000001,0.017131183296442032,0.9565022587776184,0.026366574689745903
1666,"One was an old woman, whose name is not mentioned, and the other was William Crowder, a gamekeeper in the employ of Mr. Turner.
",313.276,321.11600000000004,0.013870984315872192,0.9174843430519104,0.06864470988512039
1667,"Both these witnesses depose that Mr. McCarthy was walking alone.
",322.1,326.48400000000004,0.1455802172422409,0.8248409628868103,0.02957884594798088
1668,"The gamekeeper adds that within a few minutes of his seeing Mr. McCarthy pass he had seen his son, Mr. James McCarthy, going the same way with a gun under his arm.
",327.38,337.52400000000006,0.011902586556971073,0.9477897882461548,0.04030763730406761
1669,"To the best of his belief, the father was actually in sight at the time, and the son was following him.
",338.452,344.7080000000001,0.012437960132956505,0.6307278871536255,0.3568341135978699
1670,"He thought no more of the matter until he heard in the evening of the tragedy that had occurred.
",345.60400000000004,349.7800000000001,0.7100289463996887,0.2784813344478607,0.011489755474030972
1671,"“The two McCarthys were seen after the time when Micheal Crowder, the gamekeeper, lost sight of them.
",351.012,356.35600000000005,0.15759284794330597,0.7970006465911865,0.045406486839056015
1672,"The Boscombe Pool is thickly wooded round, with just a fringe of grass and of reeds round the edge.
",357.452,362.9723024789566,0.025865815579891205,0.9289940595626831,0.04514014348387718
1673,"A girl of fourteen, Patience Moran, who is the daughter of the lodge-keeper of the Boscombe Valley estate, was in one of the woods picking flowers.
",363.836,373.2297863071399,0.005545326508581638,0.8020780086517334,0.1923767477273941
1674,"She states that while she was there she saw, at the border of the wood and close by the lake, Mr. McCarthy and his son, and that they appeared to be having a violent quarrel.
",373.796,384.96360571162535,0.3500000536441803,0.6245131492614746,0.02548673003911972
1675,"She heard Mr. McCarthy the elder using very strong language to his son, and she saw the latter raise up his hand as if to strike his father.
",385.82,394.23600000000005,0.21556654572486877,0.7605566382408142,0.023876842111349106
1676,"She was so frightened by their violence that she ran away and told her mother when she reached home that she had left the two McCarthys quarrelling near Boscombe Pool, and that she was afraid that they were going to fight.
",396.028,407.7685403192367,0.6987269520759583,0.2913980782032013,0.009875011630356312
1677,"She had hardly said the words when young Mr. McCarthy came running up to the lodge to say that he had found his father dead in the wood, and to ask for the help of the lodge-keeper.
",408.916,418.8040000000001,0.2761189937591553,0.705344557762146,0.018536444753408432
1678,"He was much excited, without either his gun or his hat, and his right hand and sleeve were observed to be stained with fresh blood.
",419.732,427.98258804119575,0.033719372004270554,0.25247448682785034,0.7138060927391052
1679,"On following him they found the dead body stretched out upon the grass beside the pool.
",428.836,432.94000000000005,0.32704082131385803,0.6549509763717651,0.01800823211669922
1680,"The head had been beaten in by repeated blows of some heavy and blunt weapon.
",433.724,438.11600000000004,0.47831055521965027,0.48855558037757874,0.03313392773270607
1681,"The injuries were such as might very well have been inflicted by the butt-end of his son’s gun, which was found lying on the grass within a few paces of the body.
",438.988,449.5160000000001,0.7225638628005981,0.2676105201244354,0.009825574234127998
1682,"Under these circumstances the young man was instantly arrested, and a verdict of ‘wilful murder’ having been returned at the inquest on Tuesday, he was on Wednesday brought before the magistrates at Ross, who have referred the case to the next Assizes.
",450.74,467.07820905846137,0.5914000868797302,0.3968105614185333,0.011789347976446152
1683,"Those are the main facts of the case as they came out before the coroner and the police-court.”
",468.108,473.6900970889901,0.048354409635066986,0.8774413466453552,0.07420419156551361
1684,"“I could hardly imagine a more damning case,” I remarked.
",475.076,478.26305248998216,0.5137438178062439,0.4439220726490021,0.04233403876423836
1685,"“If ever circumstantial evidence pointed to a criminal it does so here.”
",478.86,482.8760000000001,0.6938595175743103,0.2894715964794159,0.016668912023305893
1686,"“Circumstantial evidence is a very tricky thing,” answered Holmes thoughtfully.
",484.31600000000003,489.42800000000005,0.022073941305279732,0.8118559718132019,0.1660701334476471
1687,"“It may seem to point very straight to one thing, but if you shift your own point of view a little, you may find it pointing in an equally uncompromising manner to something entirely different.
",490.324,502.6540506839435,0.2938251495361328,0.6696702837944031,0.03650457039475441
1688,"It must be confessed, however, that the case looks exceedingly grave against the young man, and it is very possible that he is indeed the culprit.
",503.38800000000003,512.2417642868337,0.7960796356201172,0.1911303699016571,0.012789936736226082
1689,"There are several people in the neighbourhood, however, and among them Miss Turner, the daughter of the neighbouring landowner, who believe in his innocence, and who have retained Lestrade, whom you may recollect in connection with the Study in Scarlet, to work out the case in his interest.
",512.836,530.2649302704767,0.021123148500919342,0.8617163896560669,0.11716048419475555
1690,"Lestrade, being rather puzzled, has referred the case to me, and hence it is that two middle-aged gentlemen are flying westward at fifty miles an hour instead of quietly digesting their breakfasts at home.”
",531.676,544.956,0.08235742896795273,0.8488240242004395,0.0688185766339302
1691,"“I am afraid,” said I, “that the facts are so obvious that you will find little credit to be gained out of this case.”
",546.3240000000001,552.5053114768983,0.7086389660835266,0.27653607726097107,0.01482501532882452
1692,"“There is nothing more deceptive than an obvious fact,” he answered, laughing.
",553.748,558.3005023268968,0.032175615429878235,0.76540607213974,0.2024182379245758
1693,"“Besides, we may chance to hit upon some other obvious facts which may have been by no means obvious to Mr. Lestrade.
",558.4590064920122,566.364,0.025210995227098465,0.7174419164657593,0.2573470175266266
1694,"You know me too well to think that I am boasting when I say that I shall either confirm or destroy his theory by means which he is quite incapable of employing, or even of understanding.
",567.732,580.2178311143492,0.7410113215446472,0.24019640684127808,0.01879231445491314
1695,"To take the first example to hand, I very clearly perceive that in your bedroom the window is upon the right-hand side, and yet I question whether Mr. Lestrade would have noted even so self-evident a thing as that.”
",580.9197781312889,595.5122056289922,0.07525622844696045,0.8855551481246948,0.03918865695595741
1696,"“How on earth﻿—”
",596.508,597.2331079931024,0.1258900761604309,0.8504347205162048,0.023675182834267616
1697,"“My dear fellow, I know you well.
",598.092,601.1730686688285,0.02084353193640709,0.5130472779273987,0.46610918641090393
1698,"I know the military neatness which characterises you.
",601.4447900947406,604.1800000000001,0.14148779213428497,0.7185112237930298,0.14000092446804047
1699,"You shave every morning, and in this season you shave by the sunlight; but since your shaving is less and less complete as we go farther back on the left side, until it becomes positively slovenly as we get round the angle of the jaw, it is surely very clear that that side is less illuminated than the other.
",604.724,623.9960000000001,0.08883154392242432,0.8506321907043457,0.06053626909852028
1700,"I could not imagine a man of your habits looking at himself in an equal light and being satisfied with such a result.
",624.748,631.5741150245035,0.17517226934432983,0.7104312777519226,0.11439641565084457
1701,"I only quote this as a trivial example of observation and inference.

",632.356,636.3065965258066,0.17548498511314392,0.7889546155929565,0.03556039184331894
1702,"Therein lies my métier, and it is just possible that it may be of some service in the investigation which lies before us.
",636.8500393776309,645.2210506526544,0.39449548721313477,0.5740997791290283,0.031404729932546616
1703,"There are one or two minor points which were brought out in the inquest, and which are worth considering.”
",646.028,651.6840000000001,0.05456962808966637,0.857286274433136,0.08814404159784317
1704,"“What are they?”
",652.836,653.628,0.03835568577051163,0.9012130498886108,0.060431282967329025
1705,"“It appears that his arrest did not take place at once, but after the return to Hatherley Farm.
",655.092,661.1160000000001,0.0678480863571167,0.9076904058456421,0.024461448192596436
1706,"On the inspector of constabulary informing him that he was a prisoner, he remarked that he was not surprised to hear it, and that it was no more than his deserts.
",662.2760000000001,671.2881752740053,0.3330311179161072,0.6342282295227051,0.032740697264671326
1707,"This observation of his had the natural effect of removing any traces of doubt which might have remained in the minds of the coroner’s jury.”
",671.932,679.796,0.05559676140546799,0.9051591753959656,0.03924407809972763
1708,"“It was a confession,” I ejaculated.
",680.876,683.1160000000001,0.14221087098121643,0.7953138947486877,0.06247532740235329
1709,"“No, for it was followed by a protestation of innocence.”
",684.148,688.4730225601547,0.16694489121437073,0.7724471092224121,0.06060802564024925
1710,"“Coming on the top of such a damning series of events, it was at least a most suspicious remark.”

",689.492,694.4891148106065,0.22122490406036377,0.6628360152244568,0.11593907326459885
1711,"“On the contrary,” said Holmes, “it is the brightest rift which I can at present see in the clouds.
",695.404,701.9161671188716,0.052411165088415146,0.88060462474823,0.06698422133922577
1712,"However innocent he might be, he could not be such an absolute imbecile as not to see that the circumstances were very black against him.
",702.5,711.004,0.8564958572387695,0.1312212496995926,0.012282890267670155
1713,"Had he appeared surprised at his own arrest, or feigned indignation at it, I should have looked upon it as highly suspicious, because such surprise or anger would not be natural under the circumstances, and yet might appear to be the best policy to a scheming man.
",711.964,728.5720000000001,0.36316031217575073,0.5841655731201172,0.05267409607768059
1714,"His frank acceptance of the situation marks him as either an innocent man, or else as a man of considerable self-restraint and firmness.
",729.804,739.7442657828118,0.16976569592952728,0.7499282360076904,0.08030607551336288
1715,"As to his remark about his deserts, it was also not unnatural if you consider that he stood beside the dead body of his father, and that there is no doubt that he had that very day so far forgotten his filial duty as to bandy words with him, and even, according to the little girl whose evidence is so important, to raise his hand as if to strike him.
",740.604,762.908,0.6446027159690857,0.33871880173683167,0.0166784580796957
1716,"The self-reproach and contrition which are displayed in his remark appear to me to be the signs of a healthy mind rather than of a guilty one.”
",763.988,772.86,0.05173182860016823,0.7387024760246277,0.2095656394958496
1717,"I shook my head.
",774.244,775.172,0.16757997870445251,0.7583480477333069,0.07407195121049881
1718,"“Many men have been hanged on far slighter evidence,” I remarked.
",775.9,779.5654992043721,0.3423008918762207,0.6311144828796387,0.026584547013044357
1719,"“So they have.
",780.364,781.772,0.028144512325525284,0.8017820715904236,0.17007337510585785
1720,"And many men have been wrongfully hanged.”
",782.412,785.0497258128783,0.7463344931602478,0.24193301796913147,0.011732433922588825
1721,"“What is the young man’s own account of the matter?”
",786.188,788.1640000000001,0.2326425462961197,0.7479360103607178,0.01942136324942112
1722,"“It is, I am afraid, not very encouraging to his supporters, though there are one or two points in it which are suggestive.
",789.572,797.8422543477126,0.2972407639026642,0.6555618643760681,0.0471973717212677
1723,"You will find it here, and may read it for yourself.”
",798.508,801.2280000000001,0.019674910232424736,0.8805680871009827,0.09975703060626984
1724,"He picked out from his bundle a copy of the local Herefordshire paper, and having turned down the sheet he pointed out the paragraph in which the unfortunate young man had given his own statement of what had occurred.
",802.724,814.86,0.43270498514175415,0.555115282535553,0.012179750949144363
1725,"I settled myself down in the corner of the carriage and read it very carefully.
",815.86,820.3480000000001,0.03246637061238289,0.8055303692817688,0.16200324892997742
1726,"It ran in this way:
",820.884,822.0680000000001,0.062405746430158615,0.8402774333953857,0.0973169133067131
1727,"“Mr. James McCarthy, the only son of the deceased, was then called and gave evidence as follows: ‘I had been away from home for three days at Bristol, and had only just returned upon the morning of last Monday, the 3rd.
",823.212,836.3783441173306,0.08249024301767349,0.8946137428283691,0.02289602719247341
1728,"My father was absent from home at the time of my arrival, and I was informed by the maid that he had driven over to Ross with John Cobb, the groom.

",836.8085697083582,845.2475113398599,0.04540272802114487,0.9193931818008423,0.03520398586988449
1729,"Shortly after my return I heard the wheels of his trap in the yard, and, looking out of my window, I saw him get out and walk rapidly out of the yard, though I was not aware in which direction he was going.
",845.9721018089589,858.8280000000001,0.043219488114118576,0.8692111372947693,0.08756938576698303
1730,"I then took my gun and strolled out in the direction of the Boscombe Pool, with the intention of visiting the rabbit warren which is upon the other side.
",859.836,868.724,0.018918465822935104,0.9421699047088623,0.03891151770949364
1731,"On my way I saw William Crowder, the gamekeeper, as he had stated in his evidence; but he is mistaken in thinking that I was following my father.
",869.74,878.4920000000001,0.3113435208797455,0.6666405200958252,0.0220160111784935
1732,"I had no idea that he was in front of me.
",879.9,882.652,0.0656730905175209,0.8048284649848938,0.1294984072446823
1733,"When about a hundred yards from the pool I heard a cry of “Cooee!” which was a usual signal between my father and myself.
",883.1560000000001,891.1205905767038,0.12309329211711884,0.7188804149627686,0.158026322722435
1734,"I then hurried forward, and found him standing by the pool.

",891.788,895.5400000000001,0.024520432576537132,0.781455397605896,0.19402414560317993
1735,"He appeared to be much surprised at seeing me and asked me rather roughly what I was doing.
",896.292,901.1800000000001,0.2349519431591034,0.7088901400566101,0.05615787208080292
1736,"Conversation ensued which led to high words and almost to blows, for my father was a man of a very violent temper.
",902.145907907913,909.6840000000001,0.7659322023391724,0.21663399040699005,0.017433855682611465
1737,"Seeing that his passion was becoming ungovernable, I left him and returned towards Hatherley Farm.
",910.82,916.652,0.4298335313796997,0.5394575595855713,0.030708912760019302
1738,"I had not gone more than 150 yards, however, when I heard a hideous outcry behind me, which caused me to run back again.
",917.54,925.5400000000001,0.7096516489982605,0.2692590355873108,0.021089356392621994
1739,"I found my father expiring upon the ground, with his head terribly injured.
",926.388,931.34,0.8301984071731567,0.1588602364063263,0.010941309854388237
1740,"I dropped my gun and held him in my arms, but he almost instantly expired.
",932.268,938.0120000000001,0.5248755812644958,0.4508313536643982,0.024293066933751106
1741,"I knelt beside him for some minutes, and then made my way to Mr. Turner’s lodge-keeper, his house being the nearest, to ask for assistance.
",939.076,947.9102810699048,0.02204570360481739,0.8950322270393372,0.08292213082313538
1742,"I saw no one near my father when I returned, and I have no idea how he came by his injuries.
",948.74,954.8844643349832,0.1693497598171234,0.7983360886573792,0.03231419250369072
1743,"He was not a popular man, being somewhat cold and forbidding in his manners, but he had, as far as I know, no active enemies.
",955.612,964.0920000000001,0.3280058205127716,0.6289131045341492,0.04308106377720833
1744,"I know nothing further of the matter.’
",964.956,966.748,0.2201627641916275,0.674706220626831,0.10513106733560562
1745,"“The Coroner: Did your father make any statement to you before he died?
",968.46,972.556,0.5109114646911621,0.48124203085899353,0.007846476510167122
1746,"“Witness: He mumbled a few words, but I could only catch some allusion to a rat.
",973.244,978.2278196408764,0.44022804498672485,0.5411800742149353,0.018591849133372307
1747,"“The Coroner: What did you understand by that?
",979.2014880837282,982.1904237687618,0.10703964531421661,0.8588660359382629,0.03409431129693985
1748,"“Witness: It conveyed no meaning to me.
",982.828,985.6140962307675,0.025910276919603348,0.8428441882133484,0.13124558329582214
1749,"I thought that he was delirious.
",986.044321821795,987.742580733746,0.6440953612327576,0.3140883445739746,0.041816312819719315
1750,"“The Coroner: What was the point upon which you and your father had this final quarrel?
",988.484,993.86,0.10082311928272247,0.8845658898353577,0.014611045829951763
1751,"“Witness: I should prefer not to answer.
",994.78,997.82,0.04374472796916962,0.9021359086036682,0.05411944165825844
1752,"“The Coroner: I am afraid that I must press it.
",998.732,1002.1538606141746,0.08240114897489548,0.8619871139526367,0.0556117445230484
1753,"“Witness: It is really impossible for me to tell you.
",1002.892,1006.292,0.67787104845047,0.30399104952812195,0.018137888982892036
1754,"I can assure you that it has nothing to do with the sad tragedy which followed.
",1006.948,1010.892,0.6393791437149048,0.32206591963768005,0.03855494037270546
1755,"“The Coroner: That is for the court to decide.
",1012.052,1015.5640000000001,0.04575853794813156,0.9257708787918091,0.028470546007156372
1756,"I need not point out to you that your refusal to answer will prejudice your case considerably in any future proceedings which may arise.
",1016.14,1023.4200000000001,0.5382881164550781,0.4506128430366516,0.011099036782979965
1757,"“Witness: I must still refuse.
",1024.3480000000002,1026.9977278513227,0.29787105321884155,0.6775635480880737,0.024565422907471657
1758,"“The Coroner: I understand that the cry of ‘Cooee’ was a common signal between you and your father?
",1028.14,1035.108,0.056742697954177856,0.9016035795211792,0.04165363684296608
1759,"“Witness: It was.
",1035.844,1037.7463016030779,0.0226737130433321,0.9065145254135132,0.07081171870231628
1760,"“The Coroner: How was it, then, that he uttered it before he saw you, and before he even knew that you had returned from Bristol?
",1038.6680000000001,1047.244,0.046101164072752,0.9057024717330933,0.04819633439183235
1761,"“Witness (with considerable confusion): I don't know.
",1048.028,1052.964,0.09866750985383987,0.8698797821998596,0.031452734023332596
1762,"“A Juryman: Did you see nothing which aroused your suspicions when you returned on hearing the cry and found your father fatally injured?
",1053.98,1061.3639999999998,0.5437204241752625,0.4472576379776001,0.009022029116749763
1763,"“Witness: Nothing definite.
",1062.18,1064.668,0.16643646359443665,0.8139449954032898,0.019618546590209007
1764,"“The Coroner: What do you mean?

",1065.604,1068.0679999999998,0.30799978971481323,0.6746625304222107,0.01733764261007309
1765,"“Witness: I was so disturbed and excited as I rushed out into the open, that I could think of nothing except of my father.
",1068.94,1077.196,0.3677985668182373,0.5974351167678833,0.03476633131504059
1766,"Yet I have a vague impression that as I ran forward something lay upon the ground to the left of me.
",1077.772,1083.1879999999999,0.17631864547729492,0.7816485166549683,0.04203280434012413
1767,"It seemed to me to be something grey in colour, a coat of some sort, or a plaid perhaps.
",1083.724,1088.9224598311534,0.21810056269168854,0.7608932256698608,0.02100621908903122
1768,"When I rose from my father I looked round for it, but it was gone.
",1089.452,1093.2599999999998,0.23963060975074768,0.7254793643951416,0.03489013761281967
1769,"“ ‘Do you mean that it disappeared before you went for help?’
",1094.732,1097.3161145583363,0.10934071987867355,0.8583487272262573,0.0323106087744236
1770,"“ ‘Yes, it was gone.’
",1097.876,1098.964,0.06822662055492401,0.854182779788971,0.07759054750204086
1771,"“ ‘You cannot say what it was?’
",1099.532,1101.0522841646282,0.1977548748254776,0.7775143980979919,0.024730714038014412
1772,"“ ‘No, I had a feeling something was there.’
",1101.916,1104.108,0.13310235738754272,0.8198586702346802,0.04703891649842262
1773,"“ ‘How far from the body?’
",1104.884,1106.0679999999998,0.026741284877061844,0.9265553951263428,0.04670342430472374
1774,"“ ‘A dozen yards or so.’
",1106.932,1108.3639999999998,0.020230697467923164,0.9282933473587036,0.05147593095898628
1775,"“ ‘And how far from the edge of the wood?’
",1109.052,1111.281080451914,0.04568813741207123,0.9075666666030884,0.04674512520432472
1776,"“ ‘About the same.’
",1112.044,1113.0839999999998,0.038903556764125824,0.8863866329193115,0.07470985502004623
1777,"“ ‘Then if it was removed it was while you were within a dozen yards of it?’
",1114.068,1117.874836216228,0.11355140060186386,0.8596861958503723,0.026762407273054123
1778,"“ ‘Yes, but with my back towards it.’

",1118.708,1121.0839999999998,0.010181518271565437,0.6702566742897034,0.31956177949905396
1779,"“This concluded the examination of the witness.”
",1122.644,1125.3018885244935,0.01259040366858244,0.9355635643005371,0.05184601992368698
1780,"“I see,” said I as I glanced down the column, “that the coroner in his concluding remarks was rather severe upon young McCarthy.
",1127.356,1134.9799999999998,0.33074191212654114,0.6512343883514404,0.018023695796728134
1781,"He calls attention, and with reason, to the discrepancy about his father having signalled to him before seeing him, also to his refusal to give details of his conversation with his father, and his singular account of his father’s dying words.
",1135.836,1150.7445298248695,0.25172165036201477,0.731090784072876,0.017187565565109253
1782,"They are all, as he remarks, very much against the son.”
",1151.604,1155.004,0.07307314872741699,0.5865224003791809,0.3404044508934021
1783,"Holmes laughed softly to himself and stretched himself out upon the cushioned seat.
",1156.22,1161.2628395853885,0.006953543052077293,0.24732962250709534,0.7457168102264404
1784,"“Both you and the coroner have been at some pains,” said he, “to single out the very strongest points in the young man’s favour.
",1162.148,1170.1164293796928,0.03381466120481491,0.5430744290351868,0.42311087250709534
1785,"Don’t you see that you alternately give him credit for having too much imagination and too little?
",1171.012,1176.724,0.3553483486175537,0.6241284012794495,0.020523257553577423
1786,"Too little, if he could not invent a cause of quarrel which would give him the sympathy of the jury; too much, if he evolved from his own inner consciousness anything so outré as a dying reference to a rat, and the incident of the vanishing cloth.
",1177.788,1194.0429813205885,0.3060939311981201,0.6512957811355591,0.04261026903986931
1787,"No, sir, I shall approach this case from the point of view that what this young man says is true, and we shall see whither that hypothesis will lead us.
",1194.996,1203.7725997251728,0.06767294555902481,0.8485608696937561,0.08376610279083252
1788,"And now here is my pocket Petrarch, and not another word shall I say of this case until we are on the scene of action.
",1204.868,1212.6839999999997,0.041220176964998245,0.8880994319915771,0.07068046182394028
1789,"We lunch at Swindon, and I see that we shall be there in twenty minutes.”
",1213.404,1217.4266013772583,0.010198243893682957,0.8186587691307068,0.17114301025867462
1790,"It was nearly four o’clock when we at last, after passing through the beautiful Stroud Valley, and over the broad gleaming Severn, found ourselves at the pretty little country-town of Ross.
",1218.756,1229.4547856598151,0.0038811923004686832,0.23324333131313324,0.762875497341156
1791,"A lean, ferret-like man, furtive and sly-looking, was waiting for us upon the platform.
",1230.164,1236.62,0.01685911975800991,0.5336604714393616,0.44948047399520874
1792,"In spite of the light brown dustcoat and leather-leggings which he wore in deference to his rustic surroundings, I had no difficulty in recognising Lestrade, of Scotland Yard.
",1237.252,1248.5919919852104,0.3847222626209259,0.5883768796920776,0.026900863274931908
1793,"With him we drove to the Hereford Arms where a room had already been engaged for us.
",1249.108,1254.1169943120908,0.0149399908259511,0.8977846503257751,0.0872754231095314
1794,"“I have ordered a carriage,” said Lestrade as we sat over a cup of tea.
",1254.9080000000001,1259.148,0.01439703069627285,0.9126086831092834,0.07299426943063736
1795,"“I knew your energetic nature, and that you would not be happy until you had been on the scene of the crime.”
",1259.844,1265.388,0.15916796028614044,0.530245304107666,0.31058672070503235
1796,"“It was very nice and complimentary of you,” Holmes answered.
",1266.404,1269.6519999999998,0.0074391853995621204,0.148203507065773,0.8443573117256165
1797,"“It is entirely a question of barometric pressure.”
",1270.636,1274.292,0.16466674208641052,0.8120254874229431,0.02330775186419487
1798,"Lestrade looked startled.
",1275.316,1276.8439999999998,0.2939186692237854,0.6877873539924622,0.018294015899300575
